377 377
-104 104 140 280 1
-102 102 140 280 1
-100 100 140 280 1
-98 98 140 280 1
-96 96 140 280 1
-94 94 140 280 1
-92 92 140 280 1
-90 90 140 280 1
-88 88 140 280 1
-86 86 140 280 1
-84 84 140 280 1
-82 82 140 280 1
-80 80 140 280 1
-78 78 140 280 1
-76 76 140 280 1
-74 74 140 280 1
-72 72 140 280 1
-70 70 140 280 1
-68 68 140 280 1
-66 66 140 280 1
-64 64 140 280 1
-62 62 140 280 1
-60 60 140 280 1
-58 58 140 280 1
-56 56 140 280 1
-54 54 140 280 1
-52 52 140 280 1
-50 50 140 280 1
-48 48 140 280 1
-46 46 140 280 1
-44 44 140 280 1
-42 42 140 280 1
-40 40 140 280 1
-38 38 140 280 1
-36 36 140 280 1
-34 34 140 280 1
-32 32 140 280 1
-30 30 140 280 1
-28 28 140 280 1
-26 26 140 280 1
-24 24 140 280 1
-22 22 140 280 1
-20 20 140 280 1
-18 18 140 280 1
-16 16 140 280 1
-14 14 140 280 1
-12 12 140 280 1
-10 10 140 280 1
-8 8 140 280 1
-6 6 140 280 1
-4 4 140 280 1
-2 2 140 280 1
0 0 140 280 1
2 2 198 400 1
4 4 196 400 1
6 6 194 400 1
8 8 192 400 1
10 10 190 400 1
12 12 188 400 1
14 14 186 400 1
16 16 184 400 1
18 18 182 400 1
20 20 180 400 1
22 22 178 400 1
24 24 176 400 1
26 26 174 400 1
28 28 172 400 1
30 30 170 400 1
32 32 168 400 1
34 34 166 400 1
36 36 164 400 1
38 38 162 400 1
40 40 160 400 1
42 42 158 400 1
44 44 156 400 1
46 46 154 400 1
48 48 152 400 1
50 50 150 400 1
52 52 148 400 1
54 54 146 400 1
56 56 144 400 1
58 58 142 400 1
60 60 140 400 1
62 62 138 400 1
64 64 136 400 1
66 66 134 400 1
68 68 132 400 1
70 70 130 400 1
72 72 128 400 1
74 74 126 400 1
76 76 124 400 1
78 78 122 400 1
80 80 120 400 1
82 82 118 400 1
84 84 116 400 1
86 86 114 400 1
88 88 112 400 1
90 90 110 400 1
92 92 108 400 1
94 94 106 400 1
96 96 104 400 1
98 98 102 400 1
100 100 100 400 1
85 85 85 344 1
84 84 84 344 1
83 83 83 344 1
82 82 82 344 1
81 81 81 344 1
80 80 80 344 1
79 79 79 344 1
78 78 78 344 1
77 77 77 344 1
76 76 76 344 1
75 75 75 344 1
74 74 74 344 1
73 73 73 344 1
72 72 72 344 1
71 71 71 344 1
70 70 70 344 1
69 69 69 344 1
68 68 68 344 1
67 67 67 344 1
66 66 66 344 1
65 65 65 344 1
64 64 64 344 1
63 63 63 344 1
62 62 62 344 1
61 61 61 344 1
60 60 60 344 1
59 59 59 344 1
58 58 58 344 1
57 57 57 344 1
56 56 56 344 1
55 55 55 344 1
54 54 54 344 1
53 53 53 344 1
52 52 52 344 1
51 51 51 344 1
50 50 50 344 1
49 49 49 344 1
48 48 48 344 1
47 47 47 344 1
46 46 46 344 1
45 45 45 344 1
44 44 44 344 1
43 43 43 344 1
42 42 42 344 1
41 41 41 344 1
40 40 40 344 1
39 39 39 344 1
38 38 38 344 1
37 37 37 344 1
36 36 36 344 1
35 35 35 344 1
34 34 34 344 1
33 33 33 344 1
32 32 32 344 1
31 31 31 344 1
30 30 30 344 1
29 29 29 344 1
28 28 28 344 1
27 27 27 344 1
26 26 26 344 1
25 25 25 344 1
24 24 24 344 1
23 23 23 344 1
22 22 22 344 1
21 21 21 344 1
20 20 20 344 1
19 19 19 344 1
18 18 18 344 1
17 17 17 344 1
16 16 16 344 1
15 15 15 344 1
14 14 14 344 1
13 13 13 344 1
12 12 12 344 1
11 11 11 344 1
10 10 10 344 1
9 9 9 344 1
8 8 8 344 1
7 7 7 344 1
6 6 6 344 1
5 5 5 344 1
4 4 4 344 1
3 3 3 344 1
2 2 2 344 1
1 1 1 344 1
0 0 0 344 1
0 0 1 140 1
0 0 2 140 1
0 0 3 140 1
0 0 4 140 1
0 0 5 140 1
0 0 6 140 1
0 0 7 140 1
0 0 8 140 1
0 0 9 140 1
0 0 10 140 1
0 0 11 140 1
0 0 12 140 1
0 0 13 140 1
0 0 14 140 1
0 0 15 140 1
0 0 16 140 1
0 0 17 140 1
0 0 18 140 1
0 0 19 140 1
0 0 20 140 1
0 0 21 140 1
0 0 22 140 1
0 0 23 140 1
0 0 24 140 1
0 0 25 140 1
0 0 26 140 1
0 0 27 140 1
0 0 28 140 1
0 0 29 140 1
0 0 30 140 1
0 0 31 140 1
0 0 32 140 1
0 0 33 140 1
0 0 34 140 1
0 0 35 140 1
0 0 36 140 1
0 0 37 140 1
0 0 38 140 1
0 0 39 140 1
0 0 40 140 1
0 0 41 140 1
0 0 42 140 1
0 0 43 140 1
0 0 44 140 1
0 0 45 140 1
0 0 46 140 1
0 0 47 140 1
0 0 48 140 1
0 0 49 140 1
0 0 50 140 1
0 0 51 140 1
0 0 52 140 1
0 0 53 140 1
0 0 54 140 1
0 0 55 140 1
0 0 56 140 1
0 0 57 140 1
0 0 58 140 1
0 0 59 140 1
0 0 60 140 1
0 0 61 140 1
0 0 62 140 1
0 0 63 140 1
0 0 64 140 1
0 0 65 140 1
0 0 66 140 1
0 0 67 140 1
0 0 68 140 1
0 0 69 140 1
0 0 70 140 1
